primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
1232.3695068359375,149.58297729492188,1898.201416015625,2234.967529296875,1243.6905517578125,2345.202880859375,1770.241943359375,391.9753723144531,517.1963500976562,695.9193115234375
