seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1454.795352813188,1187.886708964964,1771.912314669908,749.3231977010274,1584.2738265649139,724.5219001614518,736.8539154693415,2261.834710590711
660.0659325344525,1606.2668320034836,2060.1361554667815,709.3913745659677,1716.2809248319938,892.4649019688824,784.5112598705055,1782.500747944965
1256.1309959919863,1192.1599938419056,842.1952286412238,1637.2095857588135,664.9502484329048,1756.6087685933135,1396.3145140919662,2083.166721278
1016.7485219050878,1049.0598707600063,1748.8517061298774,1176.1896512641451,1098.8424433361095,1801.122013438021,1724.0678030650236,1883.2220389839545
340.9258073207807,1850.0349947380946,1054.629637101407,1402.8267426504433,1633.7038677942996,2171.2171341915277,2081.5844637597866,1830.0855941446125
1799.812061375842,366.01733251641866,1795.8779652834717,1340.8015165964925,830.0465111832763,2452.1541288959606,1091.782614024356,2344.986251829959
1337.9380799066248,1687.7773300137424,1623.9268024624942,1654.721046421462,605.6192694170195,776.3738510370541,1501.9202660904482,1068.053031346257
1727.7565590350473,1657.6366621238217,2409.331703524506,656.0315644167132,1768.0170374295587,1812.2626069496723,1514.4180550681963,831.0966257521734
894.3790441723779,1723.4600558327186,1076.7822341244248,1804.1630180126313,744.3424063178126,1556.728673972477,1793.0323345040422,2061.4781112607984
1749.5969937508014,1335.7347173969042,2134.0746766225134,1310.4885404931765,891.4841326715442,960.205261557434,1368.578081611677,1053.7260317295245
