primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
1.6099116802215576,1003.6130981445312,1004.9562377929688,1004.3567504882812,1003.8414306640625,1004.6443481445312,1006.00146484375,322.4559020996094,788.9501953125,1005.1652221679688
