param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,961.6636962890625,1185.8800048828125,811.9802856445312,1464.8416748046875,878.9112548828125,1216.9376220703125,1101.4910888671875,1134.903076171875,707.3771362304688,1256.3646240234375
0.6,1066.1112060546875,1187.83837890625,771.2604370117188,1454.022705078125,971.2396240234375,1268.9757080078125,1151.0087890625,1174.1300048828125,890.720703125,1331.7392578125
0.7,919.2237548828125,1248.2613525390625,783.2305908203125,1556.8477783203125,843.3990478515625,1412.5400390625,933.6642456054688,1050.42431640625,851.9556884765625,1486.0457763671875
0.8,1145.5135498046875,1226.8258056640625,781.9723510742188,1553.3770751953125,907.5792236328125,1442.276611328125,1039.9456787109375,1249.91357421875,706.8262939453125,1237.5343017578125
0.9,1031.112060546875,1305.167724609375,1027.33544921875,1450.6571044921875,836.4654541015625,1353.1097412109375,1035.5538330078125,768.2958984375,949.2492065429688,1349.080810546875
1.0,1076.3973388671875,1101.2509765625,881.4006958007812,1605.674072265625,853.0076293945312,1317.8917236328125,1088.6912841796875,1087.30517578125,888.0877075195312,1284.1422119140625
1.1,1090.2972412109375,1474.7314453125,885.8673706054688,1509.9990234375,990.86572265625,1308.3572998046875,1083.563232421875,960.6043701171875,834.0574951171875,1235.56591796875
1.2,1103.687744140625,1260.95703125,870.0164794921875,1525.814453125,755.1400146484375,1340.679931640625,1031.6881103515625,1015.3328857421875,858.0612182617188,1396.4278564453125
1.3,1106.458984375,1382.3131103515625,891.4775390625,1536.176025390625,980.7467041015625,1436.0772705078125,998.7561645507812,728.9714965820312,705.8104248046875,1411.164306640625
1.4,965.6984252929688,1320.229248046875,891.0838012695312,1568.048583984375,860.0779418945312,1447.562255859375,942.9530029296875,829.9263916015625,867.4737548828125,1229.81005859375
1.5,1002.0187377929688,1342.625,944.1155395507812,1566.1904296875,852.89404296875,1393.373779296875,1030.8702392578125,842.6363525390625,596.4646606445312,1197.561279296875
1.6,807.4774169921875,1384.0562744140625,881.91748046875,1560.0484619140625,923.2969970703125,1357.2216796875,865.4542846679688,857.7388916015625,686.1567993164062,1293.698974609375
1.7,896.4637451171875,1177.405029296875,890.810546875,1578.815673828125,925.7650146484375,1378.537841796875,850.3425903320312,920.1080322265625,682.1572875976562,1168.3875732421875
1.8,980.4019775390625,1397.487060546875,861.9466552734375,1576.792236328125,897.5963745117188,1403.054931640625,1025.4681396484375,922.9390869140625,663.2399291992188,1129.326904296875
1.9,1005.9226684570312,1196.982177734375,852.0308837890625,1553.098388671875,1051.0498046875,1354.3756103515625,829.8017578125,697.7341918945312,800.7503662109375,1306.038818359375
2.0,1095.469482421875,1328.634765625,831.6319580078125,1570.953369140625,934.5543212890625,1484.6829833984375,962.26025390625,754.7590942382812,799.3176879882812,1212.6287841796875
2.1,942.7322998046875,1201.318115234375,849.1075439453125,1586.5418701171875,876.5045166015625,1376.639892578125,1051.3092041015625,855.859375,555.7516479492188,1214.0399169921875
2.2,811.1435546875,1376.0501708984375,930.0901489257812,1595.686279296875,790.9149169921875,1361.2440185546875,944.0013427734375,975.9006958007812,669.4918212890625,1144.499267578125
2.3,975.0205078125,1186.1927490234375,899.8856201171875,1605.9571533203125,985.3049926757812,1428.996826171875,978.0443115234375,702.9508056640625,651.80029296875,1115.748291015625
2.4,885.5621948242188,1414.149658203125,858.2244873046875,1592.0517578125,936.1446533203125,1408.7301025390625,966.03173828125,746.5918579101562,679.7052612304688,1352.6142578125
