primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
383.29327392578125,1106.418701171875,216.78451538085938,310.01116943359375,249.5458984375,744.0670776367188,301.63201904296875,322.9054260253906,199.245849609375,437.7607421875
