seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
3419.9982679447385,3198.70208904265,3368.6543966284976,3329.889682598273,2003.3608790885442,2985.229724997201,3499.902310619281,3391.1401197715472
3138.6120133658983,1753.3335306503898,3521.8564763528557,272.16660556730795,1825.147507536633,2905.43652941326,3286.852022971742,2962.567414219027
318.0583084813197,3057.9017926640217,3370.8724900997354,2816.2609804351355,2899.388656233632,3043.0870275109637,2762.391477653899,1310.9425086919714
2983.4909108832553,3226.792742741753,3361.624073334525,2656.7742432310456,2019.7253506565417,1191.2426604547059,3506.1972306453913,3128.9033254555184
3237.615253562525,2217.783747326361,1945.6465881403299,2458.0756702171043,2700.673343535176,3087.707181015795,776.2708372186598,2601.2736834746474
731.7633789079414,2888.4224494624514,3030.1346253932998,2549.572542945721,3094.345903681834,1758.1352120565666,3526.279395063955,2944.940014174181
3401.4382463962347,3049.443809944133,3164.9780567948505,2771.4791256385574,3187.343769635979,3229.975125114335,3203.3178293100336,3174.2926123033208
3135.7289059992736,3331.27932687285,1376.4141048710785,3180.475063969042,3547.2627815503743,2453.0873682888114,3078.7973969456807,3006.016794932774
225.41637065834271,3079.5191116151755,3540.771944610215,1101.5532955550689,332.6476999337707,2644.5764601407695,274.406476944394,3042.4225847899115
2895.455453125314,2666.5590761286066,2475.35605048939,295.683550394216,978.0121958110012,2948.4534223937903,2435.1675550726472,3097.434091062864
