noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1917.115234375,2278.63427734375,1925.0999755859375,2361.547119140625,2287.44775390625,1805.407470703125,1733.542236328125,1804.2802734375,1900.078857421875,2216.595947265625
0.1,1858.9742431640625,2291.186279296875,2071.110107421875,2460.03076171875,2122.986083984375,1237.6505126953125,1758.675537109375,1761.0045166015625,1886.8082275390625,2141.978271484375
0.2,1911.323486328125,2258.00048828125,1969.6171875,2019.783447265625,2354.285400390625,1589.5858154296875,1732.926025390625,1788.775390625,1923.947509765625,2021.7904052734375
0.3,1892.919921875,2241.9384765625,2012.574462890625,2019.0269775390625,2332.892578125,1901.4652099609375,1746.4742431640625,1769.494384765625,1887.298828125,2009.1845703125
0.4,1745.6217041015625,2213.998779296875,1663.1341552734375,1886.0308837890625,2236.10595703125,1459.718994140625,1691.7757568359375,1823.6549072265625,1903.728271484375,2085.944580078125
0.5,1817.3314208984375,1948.7281494140625,1732.3861083984375,1591.843505859375,2327.520751953125,1678.002685546875,1697.234375,1753.569580078125,1854.219970703125,1953.3782958984375
0.6,1663.8482666015625,2092.21142578125,1748.733642578125,1887.68359375,2054.06884765625,1692.3388671875,1667.2642822265625,1656.660400390625,1820.049072265625,1635.344482421875
0.7,1774.432373046875,2083.0107421875,1627.0008544921875,1468.0401611328125,2153.8857421875,1465.5767822265625,1665.4691162109375,1642.115478515625,1681.925048828125,1909.591796875
0.8,1726.710693359375,1713.9398193359375,1492.340576171875,1501.94970703125,2149.192626953125,1589.2586669921875,1633.5233154296875,1484.1944580078125,1664.915771484375,1653.691162109375
0.9,1448.9400634765625,1795.84765625,1405.033447265625,1786.919677734375,1915.798583984375,1563.9466552734375,1590.7952880859375,1655.124267578125,1719.973388671875,1631.90625
1.0,1177.421630859375,1773.219482421875,1593.603759765625,1293.7379150390625,1900.202880859375,1499.77880859375,1494.8087158203125,1481.8695068359375,1515.16064453125,1596.546630859375
1.1,1259.2447509765625,1532.218994140625,1190.2576904296875,1283.304931640625,1794.6353759765625,1484.327880859375,1468.284423828125,1496.363525390625,1627.52783203125,1331.6217041015625
1.2,1195.6561279296875,1612.48876953125,1246.5118408203125,1062.4373779296875,1663.322021484375,1709.4476318359375,1327.9375,1396.7132568359375,1327.6356201171875,1330.193115234375
1.3,1259.064208984375,1348.2530517578125,1253.8519287109375,1104.378173828125,1533.679931640625,1383.282958984375,1245.536865234375,1178.743408203125,1262.0489501953125,1238.570556640625
1.4,1050.9898681640625,1418.125244140625,1050.1365966796875,1125.50830078125,1470.29833984375,1389.59228515625,1294.0556640625,1284.5142822265625,1345.60595703125,1138.97021484375
1.5,760.6441650390625,1250.0457763671875,883.1770629882812,1101.3343505859375,1342.727294921875,1185.9566650390625,1022.30859375,1176.8348388671875,1058.0916748046875,994.7366943359375
