primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
967.5751953125,892.3572998046875,321.9444885253906,2964.3935546875,568.9926147460938,423.1651306152344,3142.433837890625,3135.34033203125,217.051513671875,1168.735595703125
