primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
109.7294692993164,31.28829574584961,133.19680786132812,294.54156494140625,184.82870483398438,453.19879150390625,356.87713623046875,253.7728729248047,459.9039001464844,14.770482063293457
