seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
2302.4443909582515,513.639334565945,756.2166892358198,2565.479305130798,3458.703414536873,1589.2877020357878,1493.7342466897478,1941.0017921402311
896.6531557086921,2754.549467138774,1453.470046921006,2869.894638434549,2489.015493369201,4119.399924591084,1983.459519299322,2910.9575485905766
2368.26218015038,4108.5006815269335,1618.8500412847059,3110.2574493234947,531.9849668945096,1336.0140566195432,2488.2205007160483,2791.165227987921
2257.7442440655022,2430.407654440726,489.38315825136596,2467.426988642308,1481.9695469821365,2265.940293143985,351.4311619139286,2216.0349211439107
477.1172782704023,1255.8015669843094,2195.5599710130036,3204.709759040361,660.3750432591448,3001.4241555973776,951.458046341491,2874.527059635496
595.7871406486923,3612.7729157378176,678.8102620560737,2025.6964751607843,2908.723302144681,2546.279730564966,2166.5771123461955,2315.4328583581037
1983.2889338502132,2905.5455494727757,2674.697270244937,2371.037941392382,3333.5110227265277,2194.134142521325,1350.7999345899404,1539.0860229958062
1937.156496091537,3388.200102087885,2592.2236283111533,1081.465104722255,3184.107560200999,2147.860735893385,420.59071041871067,3001.2850334861946
293.90955519403985,1306.1589933788202,507.78638076071246,1842.6450169171046,1715.4010265516586,3336.539443733663,492.5252035878445,2469.6957056293563
1561.2842083451324,3203.0874412171784,2480.0729631400773,3079.3453772499884,1424.664412843214,3006.2837973973974,767.4857388243871,4098.182423114967
