primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
7.108527696560825,3.4095590019305333,7.044049625070871,11.662749379644977,0.8836742382399867,9.075619111948189,1.5816315212888887,6.124426061088635,5.577238931915021,1.9337353894656988
