noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,3065.229736328125,3357.63671875,2718.874755859375,756.9776611328125,1471.640380859375,3187.406982421875,3604.93896484375,3263.904052734375,3158.618896484375,2957.326171875
0.1,2531.59130859375,3333.907470703125,2487.74072265625,685.7696533203125,217.6875457763672,3208.1162109375,3402.96630859375,3299.415283203125,2932.76806640625,2940.6298828125
0.2,1938.7978515625,2294.457763671875,2498.25927734375,657.4361572265625,199.76905822753906,1866.591064453125,2784.97607421875,1714.265625,2632.5029296875,2568.82568359375
0.3,1416.3236083984375,1640.560791015625,2238.776123046875,648.1388549804688,169.83197021484375,1045.035400390625,1531.30322265625,890.9906005859375,1740.336669921875,2348.46484375
0.4,1181.558837890625,1292.2703857421875,1505.775634765625,716.0377197265625,132.47793579101562,762.2138671875,1345.2979736328125,554.2952270507812,922.9609375,1530.623779296875
0.5,932.9514770507812,861.13720703125,724.3726196289062,640.5485229492188,108.55665588378906,689.46240234375,1092.384521484375,286.3576354980469,462.72308349609375,876.0217895507812
0.6,732.0411376953125,800.8895874023438,553.4044189453125,667.6223754882812,84.52775573730469,382.43798828125,735.1146240234375,349.77313232421875,421.30859375,627.9188232421875
0.7,534.806396484375,670.2954711914062,410.559326171875,643.0609130859375,110.4058837890625,477.9742126464844,656.115234375,260.7398986816406,272.63970947265625,393.4231262207031
0.8,548.4517822265625,512.210205078125,281.159912109375,598.0101318359375,87.10400390625,366.9827575683594,572.6214599609375,170.46168518066406,231.12478637695312,320.7598876953125
0.9,464.18548583984375,517.7728271484375,338.9310607910156,459.67938232421875,80.47181701660156,385.3888854980469,503.07672119140625,214.1611328125,186.72634887695312,293.2377014160156
1.0,392.1231994628906,424.93658447265625,242.38833618164062,473.23565673828125,62.522125244140625,339.30743408203125,483.38824462890625,203.61605834960938,256.7693176269531,245.89895629882812
1.1,338.6017150878906,389.2940673828125,205.64291381835938,514.85791015625,47.43321228027344,308.4443054199219,321.9281311035156,155.22476196289062,221.31948852539062,240.34225463867188
1.2,360.0085144042969,364.35479736328125,239.29598999023438,382.0162048339844,60.97797393798828,301.5075378417969,332.7608947753906,139.5438690185547,159.6949005126953,207.76132202148438
1.3,262.9078674316406,323.66448974609375,174.75759887695312,351.9753112792969,63.06000900268555,276.3006896972656,363.5052185058594,122.29549407958984,227.7995147705078,199.6110382080078
1.4,286.55181884765625,325.15625,157.2982177734375,345.8409423828125,52.359535217285156,290.4819641113281,367.41705322265625,111.16688537597656,160.6656036376953,219.76309204101562
1.5,264.10015869140625,331.2440490722656,167.25839233398438,295.5207824707031,50.286537170410156,255.6078643798828,301.9275207519531,108.04045104980469,141.83978271484375,211.96533203125
