param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,545.7609252929688,2303.348388671875,1680.6488037109375,465.5687561035156,2061.3291015625,346.17425537109375,1729.5,1415.0372314453125,2186.755615234375,809.1643676757812
0.6,546.1083984375,2303.534912109375,1445.5035400390625,450.5072326660156,2058.212646484375,354.592529296875,1754.2838134765625,1656.5970458984375,2168.93212890625,1153.2763671875
0.7,542.7962646484375,2422.982177734375,1813.1097412109375,394.9642639160156,1981.2933349609375,350.57318115234375,1760.7900390625,1875.4486083984375,2153.844970703125,1145.63232421875
0.8,541.5673828125,2376.07373046875,1716.714599609375,408.53973388671875,1983.337646484375,348.850830078125,1768.1917724609375,1867.1689453125,2144.273193359375,1263.004150390625
0.9,553.1705322265625,2331.43115234375,2178.16162109375,355.0985107421875,2005.602783203125,359.8885498046875,1791.6214599609375,1898.1529541015625,2229.19091796875,1035.638671875
1.0,562.9671020507812,2447.684814453125,2183.73193359375,373.84521484375,2056.6376953125,354.67529296875,1839.946044921875,1272.367919921875,2357.605712890625,761.7671508789062
1.1,612.5650634765625,2336.972412109375,2294.12158203125,316.3760070800781,2226.421142578125,364.2035827636719,1945.093994140625,738.82373046875,2380.664794921875,622.6795654296875
1.2,631.9810180664062,2005.4876708984375,1524.7296142578125,308.6644287109375,2262.319580078125,358.93023681640625,1988.4837646484375,636.7835693359375,2352.006591796875,623.3372802734375
1.3,628.1098022460938,1631.7783203125,1205.126953125,286.08184814453125,1335.8336181640625,361.820556640625,2082.2744140625,629.3325805664062,2226.760498046875,573.6317138671875
1.4,653.77197265625,1194.6182861328125,923.5714111328125,278.8348693847656,982.2696533203125,369.6275634765625,1166.363525390625,621.885009765625,1724.0640869140625,550.3739013671875
1.5,652.2069702148438,870.0392456054688,811.150634765625,291.2624816894531,782.8241577148438,369.0680847167969,754.4759521484375,412.55023193359375,2004.5533447265625,528.787353515625
1.6,613.7369384765625,780.871337890625,681.3787841796875,311.3036804199219,615.2930908203125,368.45794677734375,576.4365234375,423.8099670410156,966.5974731445312,515.7832641601562
1.7,633.5732421875,589.4188232421875,561.2159423828125,251.29049682617188,494.65264892578125,364.6529235839844,540.199951171875,475.47705078125,624.7811279296875,492.298095703125
1.8,612.3507690429688,469.6341247558594,482.4126892089844,257.235595703125,409.94476318359375,350.1707458496094,535.3541259765625,355.05615234375,596.557861328125,487.84783935546875
1.9,575.2701416015625,432.30194091796875,458.56781005859375,286.1171875,338.08709716796875,348.80950927734375,507.1150817871094,364.85675048828125,555.6497192382812,475.7744140625
2.0,531.9473876953125,419.33038330078125,441.5122985839844,367.0745544433594,330.26373291015625,342.5160217285156,487.8826599121094,410.1248474121094,447.8710021972656,469.8509216308594
2.1,497.2652282714844,384.65875244140625,423.41082763671875,369.03228759765625,328.46380615234375,338.244873046875,499.4111328125,471.3954162597656,371.79412841796875,460.52947998046875
2.2,470.70355224609375,367.31719970703125,407.15655517578125,560.011962890625,331.301513671875,336.4196472167969,488.62847900390625,536.9461669921875,339.93438720703125,443.1727600097656
2.3,431.9217834472656,355.2829895019531,393.9476013183594,730.0867919921875,329.32757568359375,340.17218017578125,446.1764221191406,565.9285278320312,318.8920593261719,421.0965270996094
2.4,393.6490478515625,353.3682861328125,381.6545104980469,791.7666015625,312.5816650390625,344.1913146972656,433.19134521484375,549.2591552734375,306.8992919921875,386.18487548828125
