noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1472.7685546875,2213.822021484375,2471.57958984375,1812.1634521484375,2065.256103515625,1348.0531005859375,1974.497314453125,1727.9091796875,1521.561767578125,1996.70703125
0.1,1548.35888671875,2008.5394287109375,2574.78173828125,1912.4808349609375,1649.702392578125,1025.765380859375,1989.140869140625,1804.7943115234375,1127.37646484375,1586.690673828125
0.2,1578.5035400390625,2161.23046875,2631.34423828125,1852.3062744140625,2105.59521484375,1433.206787109375,1503.658935546875,1838.505859375,1356.85986328125,2022.2923583984375
0.3,1621.5731201171875,2263.99609375,2626.28076171875,1983.052001953125,1934.609130859375,1288.361083984375,1786.430419921875,1818.908447265625,1230.6708984375,1858.468505859375
0.4,1631.2484130859375,2083.1650390625,2412.147705078125,1973.7135009765625,2044.6724853515625,1510.8193359375,1829.613037109375,1706.563232421875,1222.861083984375,1762.686279296875
0.5,1631.09423828125,2084.64599609375,2151.31201171875,1991.395263671875,2145.73291015625,1542.782470703125,1784.4228515625,1789.1634521484375,1268.8079833984375,1793.062255859375
0.6,1640.858154296875,2002.5618896484375,2028.8251953125,1779.9029541015625,2019.738525390625,1685.642333984375,1561.002685546875,1777.550537109375,1384.6456298828125,1529.60888671875
0.7,1664.596435546875,1918.595703125,2171.35302734375,1780.6851806640625,1919.2982177734375,1509.927001953125,1677.1322021484375,1730.634033203125,1112.0498046875,1701.9459228515625
0.8,1641.4202880859375,1787.4693603515625,1962.887451171875,1891.1236572265625,1787.2220458984375,1642.881103515625,1413.5279541015625,1669.954833984375,1220.08984375,1713.415771484375
0.9,1678.487060546875,1840.0234375,1903.42578125,1722.6617431640625,1872.064208984375,1747.550537109375,1358.3238525390625,1663.7310791015625,1079.618896484375,1642.2105712890625
1.0,1544.7716064453125,1811.9375,1675.368896484375,1847.685546875,1759.0631103515625,1327.14453125,1656.448974609375,1473.3841552734375,1184.544677734375,1409.7314453125
1.1,1612.367431640625,1717.174560546875,1480.521484375,1862.9459228515625,1514.1552734375,1295.6417236328125,1289.3214111328125,1430.734375,1195.681396484375,1598.811767578125
1.2,1593.3909912109375,1743.169677734375,1471.4989013671875,1399.3228759765625,1711.813232421875,1282.357666015625,1222.3194580078125,1487.365966796875,1090.7867431640625,1175.51416015625
1.3,1517.4046630859375,1277.119384765625,1272.034912109375,1523.9239501953125,1686.545654296875,1160.336181640625,1071.88623046875,1253.770751953125,942.7776489257812,1367.759033203125
1.4,1516.818115234375,1351.339111328125,1212.436767578125,1237.849853515625,1677.670166015625,813.5780029296875,792.4598388671875,1274.664794921875,1014.6360473632812,1260.396728515625
1.5,1366.030029296875,1233.5069580078125,1123.9918212890625,1088.4556884765625,1504.6180419921875,1202.6824951171875,854.1544799804688,1238.693603515625,938.0413818359375,1002.5797119140625
