seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1567.1313749237038,1688.3184344667432,1580.7282277980592,1574.6656666499257,1868.326684448049,2475.544977757935,2591.8835616884517,2378.7223105026683
1644.3773353698955,2048.463892224299,1583.691705225007,2152.767416299722,2445.724702922801,1078.0853583057503,2188.0718851571264,798.9997093671799
827.3898236570651,2555.073995961657,2002.2276776497213,2448.33215817781,2110.515038955433,1466.2192175900375,2472.0357087371062,1616.7446325303883
1380.0270877978196,2254.2513669492896,946.4160853524032,1967.3677357075837,2154.2888320732845,2060.620850740999,1797.4920054827246,1926.4406853032742
1344.9376693787071,1689.4797680695822,2439.5270204580365,1508.888636746716,2267.7815823213227,1078.605665089257,1824.5105243099872,1960.4427609607017
1771.5385709847021,1869.2371673581479,1710.4446324081007,969.642396417013,3244.549002426835,2818.7078666313073,1378.5714935119036,1745.038628153814
1086.5698117658985,2272.0214366215373,709.8814349206256,1724.7713946726374,2223.208588120916,767.46690736869,2412.976420672628,1854.7908076082736
862.2876952636698,1608.995363589785,1983.6350480031615,1823.2441192042716,1897.7980773510888,2403.6469235439245,1970.0656627573076,1814.945566877177
1336.6219023284045,1532.6886499601292,1442.1615706717168,1091.5776345511501,2353.2523048596277,2128.212991111208,2386.3921158134553,1877.6779827160124
1529.0047818085955,1866.2209455345194,2694.102239352277,1800.0933459901012,2246.9135023582035,2006.102671661116,2952.9775344721534,2507.870695984418
