primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
334.8616638183594,2273.01123046875,1480.110595703125,978.7498779296875,801.2372436523438,905.5812377929688,293.2765808105469,538.7526245117188,470.91021728515625,1506.66259765625
