noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,-2.1673421732615603,-2.213602751923258,-2.4693662113877735,-2.0983845868533595,-0.887944781446483,-1.7150808930472157,-1.8673037660942335,-1.5803492731287834,-1.513913630765171,-2.0553320936749033
0.1,-2.208664326738765,-1.4770736364576251,-2.805753960851448,-1.8188744886226433,-1.1889545932369907,-2.0784011268048674,-1.8419374285431047,-2.069542767379037,-1.4824142095780546,-2.060068696048252
0.2,-2.1611234896676255,-2.2745072165626157,-2.698080937782787,-2.174232523024648,-1.6435387877780638,-2.1212399269170588,-2.14909629302709,-3.04178023328799,-1.9226811177212209,-3.1199611337457465
0.3,-1.8016491996866684,-1.544621217582852,-2.039268923879824,-2.116686195505383,-1.5307051159758462,-2.1590021959744785,-1.8247876130850755,-2.0188637452775753,-1.9213197908383521,-2.8376972064186883
0.4,-1.6370499317087528,-2.168146741667496,-2.4288105478753037,-2.1078912348524623,-1.5094625260169656,-1.5926425021404857,-1.8624396329838315,-2.8258261065427193,-1.8866962724661014,-2.1408064204875616
0.5,-1.6474875468338734,-1.7429665004382997,-1.9692460170422907,-2.3724645107638307,-1.5792664818271658,-2.0006106649078195,-1.6167343162990229,-2.939972268158436,-2.094861929973514,-3.023749657805191
0.6,-1.7381579938448262,-3.1347075339920663,-1.6208543281024983,-1.9496400959039701,-1.2724556536255929,-1.5746376621388598,-1.828382751395873,-1.5368923500944243,-1.6243577924694743,-2.9088005672655175
0.7,-1.4005940775528554,-2.090232174170468,-2.2763122453787004,-2.3709329030698987,-1.8417589507888479,-1.695017620614405,-1.5255286198931162,-2.334639695738162,-1.7018874369884736,-3.118645153685216
0.8,-1.5550944173859653,-1.987732805318928,-2.645514152574474,-1.8175390080024816,-1.4923117760768234,-2.203286712674037,-1.351077510155013,-2.734612162548239,-2.1988639020739185,-2.1671358006187424
0.9,-1.7630961028931291,-1.930020532391135,-2.881560787212029,-2.453515525834117,-1.7459379777582238,-2.237821205286072,-1.5288812301730177,-2.6478419470517878,-2.0588651123921626,-1.8743932943138124
1.0,-1.941555239160111,-1.7820103752862064,-2.7904539392163654,-2.2920240519778696,-1.4797308713620587,-2.0208968026446263,-1.776003058439143,-3.1130843837645226,-2.198878631496364,-2.8209294030003127
