primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
-0.17829293524474113,4.554075778969905,3.1585013436596965,12.250209602066588,2.3502294806268624,0.9524356555882381,0.7771438264822731,8.33233862821676,0.48298308091105363,3.7686316922197003
