primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
248.2650604248047,368.5939636230469,207.55386352539062,309.77447509765625,57.127655029296875,212.0843505859375,165.46896362304688,138.95281982421875,538.2437744140625,19.899402618408203
