primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
499.1055603027344,438.2900390625,169.69528198242188,212.52554321289062,198.28558349609375,228.09017944335938,228.13107299804688,392.49285888671875,223.66757202148438,264.38763427734375
