seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
3.959077471002447,0.6708214452356275,4.2816490698091565,5.157108488753936,1.7630111570137934,1.0719755467659997,12.879112366143945,4.555954098809409
7.314963572513596,3.599003808817327,0.8594436404995264,3.4611906978885787,4.818353790167284,7.115263585404018,8.673592914639816,7.205949539196266
6.119172254539847,11.164538790637105,2.9485997048588093,1.577163053209167,1.8831755852510494,3.2340720026487886,1.4830652312344068,1.386019862026706
1.8594949669535525,10.818946059996719,1.9656055362118854,2.198326365648332,1.414293982033766,1.59442759347023,3.26875867167812,3.3848902206275135
4.265843777805329,1.2404997884069144,2.4227111808094195,-0.2757200705272286,-0.9686343804040256,-0.014267324361990663,1.4360960287953595,6.909636567132169
1.5599731788085243,1.4498661933306705,2.801130008851181,3.0304481479905157,1.9124568532784159,0.8144233243813765,8.325620697449502,14.0568398825173
6.0372095484022035,2.5738159628788457,4.6280132120471515,5.068337660656528,4.754308015836733,1.699157365567372,1.0926869742814767,2.135817556482008
1.6240891778407478,1.8818495328189397,1.5578904525042827,3.953232291479559,2.2100060744605314,3.889090345506666,3.56115232565734,2.2642700275933567
8.502443436110248,2.4618214970438173,1.4042473539391296,11.033225059389435,4.839886493779467,0.7152110601095487,9.902483527422575,3.4380114893007914
2.233036663902828,1.1129662979725592,10.468023149073604,2.0581645055779973,3.6504926391018717,5.163959430053407,6.832470502167781,3.6385834282108074
