primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
550.3214111328125,2388.445556640625,2510.234375,880.2745361328125,2217.22900390625,378.2684631347656,1741.824462890625,1019.1114501953125,2296.58349609375,685.4359130859375
