primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
64.84318542480469,74.37520599365234,178.0391082763672,105.22933197021484,90.981201171875,182.99075317382812,169.48568725585938,173.35958862304688,140.1751251220703,170.47409057617188
