primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
112.5134380191904,2202.2379608340143,3759.346952526806,1466.80529170225,991.125477291542,1137.8652944744704,108.12462084199201,370.15231342942695,1547.062804333409,3065.1055975283098
