primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
994.2701832244087,24.748613036447104,8.373715576315401,17.502559172600296,997.6901763171721,991.5902745805931,17.83905916385973,986.5518636788314,13.920574110577245,9.129565086007695
