param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,2699.288005734533,781.8922363468516,704.541577917015,500.2431418186014,501.56925747107044,538.064452122329,527.6157032393893,632.8389276513756,2652.2234172639755,311.25387381457074
0.6,2840.6101007780644,744.0604278970086,698.7810364789384,511.4279519532035,528.5845621807188,516.8110968675692,442.76774336595133,632.2700531023398,2703.820786943268,311.65863823526075
0.7,2981.6594999116196,2141.733088661085,2105.6497436735835,539.0533658047533,603.8654582025981,698.824027198616,1121.355684868391,885.5790956588717,2668.1586748428135,312.6208617103065
0.8,3061.1482313758415,2507.6674775114557,2808.447733344544,730.3955806432253,646.5491355734686,958.8022822539317,2810.948485411066,2772.2211132030016,2740.9247810150014,315.31659222006294
0.9,3049.648384667287,2494.0380295410732,2872.482751916349,2027.479518238129,681.8279220575458,1080.1578093994403,2789.159367709229,2759.9533464264578,2680.8623187921767,317.832359260672
1.0,3031.8053456933203,2481.835551317594,3193.772239945305,1072.3404254208297,695.8013874604073,2644.354220220051,275.616176306511,2731.8276017095322,2705.9317957498006,322.4338849943734
1.1,1706.0958322832564,2551.7886748485835,1953.0941143156106,848.0251912255953,677.9909923825716,1375.4313702674995,277.6758273429406,1936.5978766372998,2767.767042143211,326.68966552187936
1.2,975.5159354238689,1082.3450308053373,1635.3394048542846,595.577376882379,677.6414633610896,791.7719734492998,654.5707057136523,982.8817306665666,1953.7870339957233,340.2840575603069
1.3,717.9119688424915,672.2860340647287,963.1147738741935,438.8972655049557,684.0512175176582,600.2064231005146,614.0772929972179,721.6544928600294,652.2322839355587,311.4143369589118
1.4,558.7078658735852,407.18188786685863,718.4573115573551,417.10937744210224,663.4071029188648,433.14278138981797,353.55678135010135,472.8929697056042,422.7428582426057,297.78139295272985
1.5,313.84872364936297,386.6314710977605,477.12233548840385,392.7625041084305,420.9659408714644,390.53805602724833,328.6789950281769,408.0805966410424,316.3036689846341,297.92114965942415
1.6,324.48406934314085,359.55454867362545,382.05356881897103,364.0905656752283,372.9013518147525,353.4709475231683,311.2150723286596,374.35289438305534,277.42411543973475,304.0000521515517
1.7,296.13393251779246,335.8607528450959,348.2142726406992,335.9342483284207,342.4216742520397,323.99852596405725,295.71891403456215,346.11024281772063,257.4036786031615,315.2692436389174
1.8,269.3808847162951,326.4779338727632,320.9442211544647,314.29284465810986,318.31293333530175,292.0645070432178,274.0363612948695,320.5384916225262,256.8661515300149,284.35354421026443
1.9,256.7201859606338,303.83516669400984,307.0951123241192,297.9272106886938,298.3321392797318,291.15633563817767,277.6710473145146,311.56737267179125,262.13928379853263,260.08962568463403
2.0,271.41605060973666,279.0795917504465,298.84238689945283,286.21438124359224,277.6540661117825,292.6451911105477,290.507450023377,304.8708452870647,304.221918037435,238.03403167590977
2.1,299.3060622401516,250.6954963565769,290.1754656115239,274.7741851215374,259.7212455176796,180.02706149673733,298.05057367898763,296.8306093688014,292.30884060355845,228.79022306967977
2.2,296.54139277564593,211.26262869559127,282.12339114259237,264.78076102853896,238.72501440763986,175.05411826928247,289.610235080873,287.007308117319,285.3041935405644,225.89654573488073
2.3,291.2247296272938,208.64248110394573,272.4563279242662,256.28485055762957,220.84080858847202,173.9305447154425,279.9157749654488,277.7937890590414,279.0412425869132,225.79355754256375
2.4,282.86944496773765,206.128329929999,263.8740966739921,250.17969700146577,214.56450037401652,173.1282576040382,272.17327023082714,269.1034544920297,273.43673173550144,226.71634848650598
