noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1691.3053871879172,2271.244259994923,2207.9015290585326,2329.3917030888324,1893.5524807692077,1897.5331984255329,2778.944068463449,1987.4420356533778,1707.8509613403094,2370.1938783119176
0.1,1932.5185189456338,2479.115555287215,2123.356776819247,2181.4771837807407,2003.9346271302904,1918.8000233144278,2830.0825242722995,1956.3085794124931,2193.273763729179,2355.658761240242
0.2,1568.3192502917261,1582.049729821078,2058.7083925237675,1848.7270729501793,1851.5262673313628,1891.4615095992474,2173.2956013875028,1893.7961972045964,1953.7861201711319,2233.042416721982
0.3,1450.717718553275,1763.024840741315,1874.917985067032,1931.6670063208899,1666.221673207004,1758.0272346248682,2430.815673131767,1605.6007385379173,1928.4434281927893,1917.7762624663803
0.4,1213.9475794297884,1333.766108261855,1773.0455985053813,1843.17254277932,1580.6233400421027,1707.925075178314,1916.0122983281901,1582.4769462165552,1801.4869149582203,1992.05868738894
0.5,1315.1068383594338,1552.0204728347042,1540.1973518866102,1708.5102736939014,1596.9030884554227,1398.882961667292,1327.515957769356,1343.472345843567,1764.331839936649,1785.6928910582803
0.6,898.4334572187947,1065.397675923267,1409.28288995972,1212.716416825611,1473.9184271074475,1079.4077089621521,1265.3975530608006,1125.4073541113876,1233.982737091968,1366.3338016755854
0.7,850.09603776726,887.6856841257877,1324.993278562102,1225.394267126557,1340.0008737683142,740.2733851457655,1205.4083255115215,823.6708488192141,797.0890856408223,1141.3719874295168
0.8,528.5354255985424,906.3554075830749,980.6399138813258,1123.8190400976891,1090.988237965256,695.1425007989907,1007.4764971654906,927.1438049875578,652.1758063550474,906.5670992175403
0.9,333.06822569246816,389.5660869695133,1115.768787758839,1031.4001718918557,841.6672687449272,730.1473491413775,638.5128571957614,570.7885711288875,551.5063382390565,652.7779712675815
1.0,266.48644729541456,341.7278455091928,727.2815322993234,797.5426135995151,647.0511767247673,473.0864351584314,575.9895973875493,522.036072276647,253.72511354829467,514.8489617948051
1.1,231.14465190559486,257.78372442126,599.4064346125143,620.16935202641,558.7693684170416,432.1108432014836,382.16352129735134,322.0182461085129,205.69795157594416,419.65364372236945
1.2,182.23655671326742,133.32661623562294,404.3943743614447,490.6662543963974,351.5899587378723,253.35375608234114,265.57050267456856,303.0861762724239,260.0119432175408,338.5513757468831
1.3,130.8038756529523,144.05038736889176,393.6651927695003,428.55903087546693,333.63474771236895,221.1829777239288,296.4441868698322,208.1636845788017,162.19537986029442,265.8879339446256
1.4,97.29348742491422,88.242818513157,289.3758474355214,250.22506791058314,238.6102312508934,194.5972906342493,143.628379996984,216.62596639921648,103.52187604238796,85.8082049637957
1.5,64.71818985190829,84.67418516433577,246.6978113412017,267.7410852073406,209.12623421906795,195.08199904852603,193.7334099745546,132.84531786735067,119.58738809829386,165.46222571557573
