param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,335.4467857545926,339.6573117719098,477.0728348665907,241.93309494341074,341.00511405212444,329.7273797352858,649.9922414913387,2902.6509910249974,3696.774578800626,201.97491844490423
0.6,337.3008006443029,339.50253196411217,1220.0843828165146,241.95801627101528,336.99557665378154,332.05611701272665,648.4611883910468,2984.9974098410503,3642.5786416248857,202.1024800877817
0.7,338.47156940594107,340.0888450154861,1030.4948946119152,240.95776060483257,333.1205819729076,333.0782689442011,1008.2258336167566,3043.4085273745122,3578.515894113415,311.8893731501609
0.8,340.21209913730047,340.65069761584283,943.2736205675868,240.20851452769966,330.1948209266976,334.92908843174905,1047.0837696483154,3071.476507030081,3521.565146322977,322.2105013366649
0.9,343.00199723117015,342.09455409749455,789.9174349712271,240.43278473685055,327.02165668204555,336.3798719105726,1450.6799744004702,3101.755076303543,3466.541812331513,313.73048974793033
1.0,345.7457796263175,343.92939982375765,817.6735903829066,240.05164395718938,326.79949734563263,339.1915685414297,2177.854583479877,3112.036289769489,3410.891508906499,412.25493609915964
1.1,347.8445111806713,346.15205559572075,914.1916449448178,238.89166576462466,326.4996587893144,341.4968590449858,2354.071704391268,3159.3663753929072,3355.692264492724,463.3242816111703
1.2,351.52102175392906,349.6865354772752,923.3552619396023,239.01832615588916,327.1375000375373,344.94057537840933,2334.1735182815783,3165.7663778398114,3301.384734789982,436.2436380605401
1.3,355.64636591829554,353.7254484338926,1148.6928922653065,238.44875452042947,329.1594796402127,348.48723206648884,2314.9200270844494,3140.6918696680805,3251.2734846247135,380.9784466651759
1.4,361.5120525801361,358.18156746464314,1228.9802300951155,238.81608496339786,332.0683255930015,353.5590595131283,2299.553434911087,3106.9405066781264,3201.322668530224,365.2385010970164
1.5,368.06493494348103,363.96480653363466,1309.5217326960612,238.83893424019038,335.52576846600857,358.25887502806864,2281.9939380507535,3067.9635438561063,3151.5594429891776,352.7771692277224
1.6,380.46618719798323,372.6216590657912,1221.4763866319897,239.0268610607953,344.56219413617634,367.2084330928934,2265.5622409646453,3030.5133954424155,3112.343518948942,341.62705227885317
1.7,394.2878478598817,383.66802546860083,1327.536450663924,238.5852728164038,354.3574152363272,379.2794907573853,2250.2733279189956,2991.1614061880846,3074.7271842896766,329.50040316984933
1.8,434.9728856289777,397.71709484206724,1291.6807688279073,238.67494980775155,372.190863295622,403.84111674698005,2238.254436543068,2954.506388538074,3039.0354061898875,317.9688991195252
1.9,742.5889605596083,465.38862915701066,1246.3152438466618,239.27654429876048,354.63730231323746,746.846155388221,2216.9537078198314,2926.190003627182,3002.1250850668866,309.20218692025605
2.0,1042.1863793123869,968.9150237155443,1202.6457602351463,239.2091978889911,617.4656175327052,463.33777193838523,2188.791096260081,2891.3647438342914,2971.579871443235,301.84858520292283
2.1,1048.1068446018237,1069.863688840085,1244.6697473283634,239.36112036036758,1055.0735937583233,883.5636007951091,2163.5566041167162,2849.2593675634134,2931.224592190538,293.93280322642215
2.2,1073.3108939894946,1069.6393217690606,1230.8474157665048,239.73367155788392,1055.0720363189153,1058.7487316517643,2148.2050585948687,2801.5739916135585,2887.570070635121,284.19292043000235
2.3,1073.0392030009918,1069.5345516067541,1207.9748585787506,241.26621073761217,1055.2643175259711,1058.7591796664906,2131.7140620263654,2757.731616763267,2840.498694790466,278.47720110434017
2.4,1073.5904052838714,1068.9916097346925,1136.2939924590714,241.31278665202376,1055.6236197944513,1059.0387229891464,2119.4660319213813,2718.0614444128505,2800.961276626559,273.68818586493705
