primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
342.9938650144093,315.05080383768916,1025.4708441716425,52.71599514032844,70.6063581112961,112.09092418541661,1546.0559425955007,130.83939369889703,630.6635785201436,402.5282673340215
