param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,2218.631586423306,841.9774263487367,3075.0231599754125,1955.1710064714448,527.9431574020044,3014.974933265939,2055.8951911006707,243.70344102230402,835.6609515915491,2941.1563432467656
0.6,2355.968220261246,1142.6914995964983,2986.6168719954467,1713.9996128372186,593.7916209579174,2857.5991773408537,2480.3235246284617,237.0584365161606,899.5337091435988,3149.7226434106037
0.7,2312.4846672734843,1796.1684296023527,3217.7833548417557,1721.2695808280932,545.746399295276,2937.9205531015,2426.2654186034492,243.77589018288413,1202.786861867781,3016.8388566129825
0.8,2334.2120954179095,1866.8957571600727,2665.0324391329896,1414.9663221692767,542.3168648137739,2793.696361220077,2515.1019064346683,256.60801488331595,966.7295147174478,2961.3860179079743
0.9,2324.0618241821876,1855.4005946953434,2813.6471805135243,1496.0916381996462,612.9107021907153,2891.8675893607556,2345.600826546657,269.96811165995535,799.215816167768,3302.4575105685776
1.0,2385.1580916291286,2478.089240262042,3053.299042333557,1489.7458701220194,687.1001108429311,2953.2366639107845,2120.0762368758956,272.81844687777806,797.5019818740046,3262.514401650421
1.1,2121.4053237577746,2257.7713441095702,3325.6240158111004,1244.778905392824,642.5565155269012,2890.3810176734423,2200.427427404344,264.88971013721726,776.3080449984571,3313.5480340499043
1.2,1624.3443635474218,1196.2837522230043,3216.5163680369456,1105.9685465724224,964.9334483367311,2932.6121672977374,1478.1109572121254,274.9545252388276,728.8147051959807,3094.417994769611
1.3,1964.5612117769992,899.4759586810235,3097.2824567957514,1175.6227300487694,926.5976469747189,2894.826898814053,2313.4713580803505,269.70256573805926,669.6085037190652,3176.5805639881914
1.4,2173.9477002580497,603.6877782528426,2623.3766540156166,1249.6978974709305,1114.8549213140068,2595.07156589199,2234.6978903413597,276.59677895719227,601.0372722019298,3274.2831531149013
1.5,1284.746498521638,406.49281782967586,2300.088611048122,1142.4340105896606,1100.948639219742,2838.1413038661667,1984.6661924236819,274.16846088628733,576.5807339490883,3236.4230815448022
1.6,1417.716758006047,371.50929596701195,2175.00191114806,1154.4994488226366,1185.1490139501016,2741.197559158395,1669.2331097107526,297.37673772821597,566.7107015709516,2966.486178336084
1.7,1408.6085553235357,342.13619876849384,2537.9178112706513,1173.500757752487,1017.5334839522238,2370.9366297398406,1295.1772037965607,315.92487028728806,555.7487823950938,2425.9843841302963
1.8,1258.5801849659808,323.98932591001306,1745.661594877853,1152.4334170918999,975.573092311023,2122.365983750146,869.2087489456535,328.4273053485389,545.7285804736016,2332.8540332684415
1.9,1399.4071763179736,320.5394318531369,1409.680633659712,1268.7559031241303,1120.240415340319,2223.970218798127,777.9536497402404,344.11750072523006,536.375726644295,2022.6863159906886
2.0,1003.4226871842513,330.49164026043945,1308.9089405045613,1121.4783859439888,458.8174866634334,1935.548177239364,673.6092737614139,327.3370217062567,529.5975479003084,1994.4886535974297
2.1,837.6049786467972,336.62337164319206,1094.9212438977565,1054.64627014833,1183.418130382202,1865.9698908310645,594.0233865946595,318.97329695837243,522.5515158115703,2278.322571774169
2.2,808.4192190082842,349.7995673338655,573.0982729366932,1096.047462364611,1213.546279688621,1925.2663041277726,621.2650088230358,319.4527146418075,505.75573843349974,1903.4583323337363
2.3,548.7086904901514,355.0008973480177,518.9038158526632,1114.3483955126026,1192.172751360892,2196.468573765479,470.16084401314583,322.7331440212519,466.1101647216427,1395.9257600876895
2.4,527.2236620736028,361.0062521977633,512.9061849644065,1074.4967925894903,1141.897601131787,2455.5181987168835,462.7498988362716,327.31636532500494,437.70563411736356,1649.5405231235152
