noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1591.5830388670297,1627.6996188315372,1595.4319346337074,684.8849022108033,1620.030700287112,1652.1877385628936,1676.7690722711268,1694.78360882417,1654.7301788131936,1621.5123129410495
0.1,1249.718613643395,1270.5743337887695,1250.9218728338117,828.5742786719378,1329.9563302133888,1326.7384736994368,1288.7347028955887,1369.7617285097735,1285.8044440677988,1297.531687445507
0.2,714.5320330451422,643.5409357686108,672.9451210498592,423.2949510888537,792.4329069152361,618.3668626623405,619.2976377842735,950.0246892360977,396.6739083049817,401.5253135436284
0.3,228.95873667368218,203.27709914709365,-163.02164296930235,-170.8214579540117,178.6378178546584,209.27369730669244,270.82735652614775,253.7202826218977,-22.97785358266971,24.720171746072147
0.4,-131.8012520882136,-149.26991257558592,-326.43383852510635,-597.9890255597726,-87.22212909710728,-73.24039612129673,-86.63686459588986,-117.55531583291045,-125.18497932074737,-297.7339633579875
0.5,-359.6432017862777,-467.7368698681231,-312.5107153303401,-452.5543507134812,-200.18836021438648,-117.7787348239752,-178.9795095197083,-186.5930798543097,-234.83240404079325,-305.0406269851047
0.6,-337.9308745077059,-364.57684813169766,-276.432129970026,-492.70438503094226,-321.5612337293839,-204.25530086196187,-218.69976392369387,-297.7134152867999,-337.42989629217857,-205.33912665017846
0.7,-244.95685530605243,-275.21371118854785,-310.117062122545,-322.3501687334864,-275.00790498710137,-375.19717187999515,-248.7871221922751,-185.42327769366403,-225.66298171029456,-250.2593708778715
0.8,-185.49847978386336,-435.17098859950903,-388.5356775325411,-404.0634898121992,-439.425629861449,-233.2918495028795,-412.8858658526945,-266.2298253036616,-108.28882127389367,-193.56373552646266
0.9,-287.3212141867092,-315.1036412366403,-312.03659229060986,-425.710232735925,-146.46118238400007,-288.13857472132327,-291.5482828903126,-264.4356034427625,-215.25000941406478,-366.0536245157843
1.0,-420.39251076405407,-387.219847976204,-243.65641540851576,-425.3712045807339,-225.94443939080256,-219.0503973569145,-290.91826300018226,-222.9066234588479,-363.07383378087627,-281.76697749927274
1.1,-390.7160715106785,-390.5638083745299,-439.0859393829663,-388.9226428608289,-240.61663572077777,-368.57243476876766,-458.264205875525,-252.787307521387,-276.97074567892724,-441.255000185501
1.2,-82.09014985120486,-465.6388905511505,-404.1642469150064,-456.21293423839296,-171.75704671381155,-439.04669035996346,-280.3441146237169,-256.65201909673164,-247.14117826931306,-409.73812035541334
1.3,-522.3324948599162,-77.31216218634475,-503.75319344508927,-173.9858442804008,-313.47219955951937,-168.40772851730992,-399.1876244338313,-171.38469167338732,-164.46103041814337,-208.8491986760223
1.4,-163.19031574781656,-410.74242553792345,-261.8509906015548,-481.4096156877875,-239.56269869203976,-270.9608202159875,-513.913948565267,-254.20399707679167,-352.6876443250265,-283.8349517507375
1.5,-342.20447284791715,-94.7246962821117,-268.26855260003873,-166.43699469287125,-243.47759954298152,-676.6592630679663,-405.44585371253817,-163.33423056469204,-409.79886411592713,-290.73233005886885
