noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1871.896189093386,1969.8261279140934,1847.1383749184538,1937.2370424521905,1994.3381864090147,1391.4612938537937,1854.012565665714,1822.2688255764303,1922.0015178662484,847.121480953808
0.1,1576.4742197239639,1616.7080965995272,1563.9377972447717,1631.7156043353273,1622.8663164660927,1417.5889492874628,1638.8093110917373,1527.6294599667015,1647.5106867261707,784.1986526875692
0.2,1155.1698169042206,1235.0445259695275,1110.192659727029,1210.3302257198054,1162.1037496292424,1010.9086050495509,1259.1843515263868,1128.7782417883277,1135.2669168331179,674.9283458783018
0.3,637.5299409430036,688.4345086682522,758.1381482427406,645.5080121520766,700.8211295641106,646.6214980949242,890.6966500468313,675.7824159621492,745.9056161426671,275.0710393340835
0.4,359.7123399787235,382.86053807800664,360.239743756339,149.50039794771186,292.8922915617618,256.9132017106241,423.7201647855457,168.4323926256835,213.86266403169333,-70.07636633158128
0.5,-119.9664285199976,-19.060778724651108,-18.570485203254552,-155.4255293727329,-116.26225715987343,-107.76966424546617,11.624205744908156,-80.95679136355031,-268.7073014903828,-244.63390111114686
0.6,-306.8305635668399,-259.4615340400907,-238.68666984386556,-252.05399426232322,-278.23078265413835,-321.06367332452453,-148.71099876549593,-463.13000220368093,-291.8201919041701,-379.4015397747591
0.7,-337.88860798697016,-387.5323907233941,-317.0491371887889,-281.72617611565073,-356.1782071331923,-382.2195899602475,-210.7493439736641,-192.13941857151877,-305.44442862038545,-234.20514930483995
0.8,-398.1905517899297,-411.4392185693852,-363.6924075380236,-317.2518971359424,-216.42166508233663,-456.35913900998577,-216.48485239737994,-272.57077770102194,-371.46559231627083,-302.2387889749799
0.9,-311.62863426750533,-409.6102299272463,-244.57598374053464,-246.0479236872217,-252.43022303340757,-162.04399361147733,-238.28025568876404,-495.7514033101785,-353.132155479077,-280.59543849497504
1.0,-418.65180811731307,-595.242626831728,-335.3026280665603,-501.0381118754884,-404.0589238144308,-327.9415625778234,-233.352344891882,-216.8393582145167,-70.68330539246674,-221.24684719186703
1.1,-92.3943670842105,-190.44878657310113,-148.81048108951114,-375.2890957597513,-191.65260448736586,-365.9660514826983,-162.4993526728593,-423.68958017730847,-208.33777453281974,-237.03214352196247
1.2,-249.53551670202305,-291.0527238650869,-210.84939001055673,-333.27689733404134,-163.2426934864955,-338.59512538676324,-211.51106102607568,-226.05115233759398,-134.80731177531462,-140.94192533899138
1.3,-387.06512716335806,-545.1678675721262,-179.72156757305544,-144.541344234017,-324.78676257858547,-577.4222097931371,-307.07572074619816,-233.95899370785165,-240.06022321471224,-480.69946449828365
1.4,-419.39943355129407,-241.84950951449477,-256.4340238304287,-165.08928380566806,-258.51497706257106,-390.89394684495113,-423.49768756580704,-515.9663752646886,-333.81666679110083,-227.8236912066058
1.5,-268.66893586498384,-234.46783060238312,-174.00822610139141,-343.62965199831535,-164.3564351387789,-211.2548159862992,-80.02227130699899,-330.53273892142533,-257.5605027856916,-427.2388807953656
