primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
997.554167806187,999.4483873001382,991.1977545266691,999.2556966232794,999.0535387496717,9.679310308164174,8.495243274973825,998.7986327566186,998.8300761966266,218.07083609658343
