primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
1005.9029691990199,1003.9230478591305,122.49722557118659,1004.367828753326,1005.4045941837572,314.5774178086571,1006.7324719943078,995.9807980821708,996.4067520068477,1005.8025196174337
