param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,2472.374267578125,403.7149963378906,727.4857177734375,1503.859619140625,2122.05419921875,2110.17333984375,2096.115234375,2657.796875,2467.340087890625,898.6730346679688
0.6,2474.938232421875,455.8758850097656,594.2313232421875,1541.3148193359375,2839.265380859375,2147.6708984375,1785.5902099609375,2580.853271484375,2302.912109375,870.3595581054688
0.7,2428.73291015625,393.80609130859375,601.4598999023438,1702.526123046875,2773.5634765625,2047.2845458984375,1811.0673828125,2706.532470703125,2711.110595703125,818.0872802734375
0.8,2494.937255859375,446.4928283691406,597.381103515625,1338.101806640625,3122.37158203125,2292.49658203125,1626.279296875,2881.78271484375,2543.71875,955.4913330078125
0.9,2466.394287109375,450.7005310058594,600.7537841796875,1599.761474609375,3153.02197265625,2430.076416015625,1714.056396484375,2776.953369140625,2303.87255859375,814.0177001953125
1.0,2648.05810546875,495.171142578125,544.7310791015625,1587.664794921875,3478.43359375,2250.8916015625,1818.4990234375,2827.427978515625,2593.00439453125,1044.2762451171875
1.1,2616.59033203125,446.4264221191406,535.2857055664062,1752.8150634765625,3408.88037109375,2605.38037109375,1960.576416015625,2529.51025390625,2538.451416015625,1338.4735107421875
1.2,2594.732666015625,457.93487548828125,550.1239624023438,1707.0279541015625,3431.33837890625,2651.674560546875,1651.8685302734375,2507.85302734375,2675.09521484375,1129.701416015625
1.3,2828.824951171875,416.90673828125,575.4752197265625,1331.6617431640625,3382.33984375,2769.447509765625,1396.19580078125,2710.60009765625,2017.467041015625,884.7044067382812
1.4,2726.39990234375,403.69415283203125,567.3304443359375,1214.566650390625,3187.346923828125,2627.911376953125,1483.296875,2553.607177734375,1255.148193359375,712.406005859375
1.5,2191.4833984375,422.35406494140625,512.3115234375,934.5985107421875,3017.87744140625,2474.145751953125,1447.16650390625,2267.212646484375,809.2373046875,733.7542724609375
1.6,2153.59619140625,407.09014892578125,531.4524536132812,873.46923828125,3069.0302734375,1930.928955078125,1500.008544921875,2649.9140625,742.8655395507812,592.5144653320312
1.7,2020.5185546875,394.1878967285156,558.8624877929688,812.8662109375,2809.16455078125,1270.2547607421875,1231.3619384765625,2608.67578125,690.5401611328125,548.4459228515625
1.8,1880.764404296875,375.6146240234375,525.6631469726562,703.5040893554688,2827.97265625,1144.86376953125,1305.0009765625,2428.84130859375,593.898681640625,372.85443115234375
1.9,637.6826171875,380.68267822265625,465.92962646484375,718.0781860351562,2903.4580078125,1066.8074951171875,1216.82177734375,2206.01123046875,573.4852294921875,353.32952880859375
2.0,619.46923828125,409.6012268066406,456.19342041015625,730.2189331054688,2492.808349609375,1017.3897705078125,1228.613037109375,1949.3187255859375,526.3350830078125,321.06561279296875
2.1,536.4949951171875,408.4795837402344,486.1021423339844,659.4912109375,2515.8896484375,909.4514770507812,1052.142333984375,1465.0609130859375,571.7327880859375,295.5689392089844
2.2,468.7997131347656,367.02899169921875,484.17901611328125,647.837158203125,2540.693359375,697.2745361328125,1240.968994140625,1745.09765625,594.0990600585938,270.0746765136719
2.3,428.3795471191406,372.5567932128906,435.8165588378906,583.7880249023438,2309.83154296875,690.9574584960938,961.4024658203125,1473.65673828125,551.0961303710938,260.89117431640625
2.4,421.80859375,362.9058532714844,393.3424987792969,597.0908813476562,2809.51416015625,562.634521484375,972.5872802734375,1492.98779296875,616.10595703125,237.75411987304688
