primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
398.12445068359375,373.99725341796875,449.2569885253906,1907.148681640625,2463.69580078125,569.0818481445312,1631.265625,394.1459655761719,420.5375061035156,331.1000061035156
