noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,832.68310546875,730.105224609375,1228.577880859375,1841.627197265625,1894.135498046875,1213.9102783203125,992.3533935546875,921.9519653320312,1801.8443603515625,2842.369873046875
0.1,795.2885131835938,694.0847778320312,1187.6265869140625,1807.189697265625,2249.181884765625,1420.3277587890625,1078.967529296875,792.4946899414062,1817.516357421875,2770.424560546875
0.2,653.8379516601562,677.4376220703125,1048.753173828125,1926.601806640625,1669.7392578125,1800.2818603515625,1089.709228515625,696.3297119140625,1860.7578125,2829.336181640625
0.3,593.0367431640625,691.3167724609375,1014.4443359375,1843.41796875,1987.6461181640625,1589.75146484375,1133.01708984375,920.7064208984375,1917.760009765625,2901.719482421875
0.4,626.618896484375,691.7319946289062,1104.0191650390625,1745.5113525390625,1399.61279296875,1220.3563232421875,1404.10205078125,597.3921508789062,1866.8636474609375,2773.05224609375
0.5,684.1891479492188,635.2486572265625,705.9415283203125,1678.4892578125,1428.6785888671875,1207.6087646484375,1254.4012451171875,623.8067626953125,1796.2083740234375,2785.46630859375
0.6,683.1710815429688,571.0167846679688,811.06494140625,1310.90087890625,1298.892822265625,1033.568359375,1540.680419921875,552.3735961914062,1811.7650146484375,2809.619873046875
0.7,670.4124755859375,499.0504455566406,716.7677612304688,1227.6444091796875,1050.9267578125,1100.698974609375,1477.61279296875,503.803466796875,1714.520263671875,2652.284423828125
0.8,716.5491333007812,470.47930908203125,742.5728759765625,962.7921142578125,927.2060546875,1044.1436767578125,1143.448974609375,428.9432067871094,1531.916748046875,2859.783203125
0.9,540.228271484375,500.72393798828125,747.5074462890625,871.7459106445312,992.4280395507812,815.4251708984375,1137.726318359375,427.1688537597656,1705.899169921875,2168.9931640625
1.0,588.7816162109375,496.8838806152344,615.0921630859375,728.03857421875,799.5140380859375,727.8648681640625,960.58984375,397.3987121582031,1055.3564453125,1897.402099609375
1.1,528.0541381835938,383.9697570800781,396.81329345703125,724.1950073242188,639.6361694335938,929.0642700195312,709.9288330078125,425.37408447265625,789.9590454101562,1988.968505859375
1.2,449.67132568359375,493.14697265625,492.2489318847656,599.8112182617188,752.3853759765625,486.5400390625,833.8693237304688,407.6190490722656,812.2767333984375,1599.7489013671875
1.3,519.368408203125,428.54974365234375,402.9562683105469,441.9429626464844,743.0748901367188,456.23223876953125,891.64404296875,373.30413818359375,650.3759155273438,1196.7752685546875
1.4,435.90673828125,432.8729553222656,305.467041015625,461.8482971191406,640.4883422851562,608.2435302734375,716.8394775390625,373.0754699707031,545.7842407226562,903.3801879882812
1.5,442.513427734375,397.81231689453125,286.95391845703125,499.7879333496094,580.5943603515625,468.80975341796875,675.7015380859375,407.0922546386719,530.8453979492188,979.75830078125
